,county,PO_NAME,STATE,brewery_count,popDrinking,median_income,purchase_power,land_area_sqmi,brewery_capacity,brewery_density,tot_market_cap,carrying_cap_ratio,share_market_cap,split_market_cap,brewery_per_capita
417,13061,Morris,GA,0.0,11298.0,22601.714285714286,283.1562231219318,907.716,0,0.0,3199099.0088315858,0.5,1599549,3199099,0.0
418,13063,Stockbridge,GA,2.0,380402.0,46753.94117647059,451.14300741447886,435.522,33,0.004592190520800327,171615702.30648258,0.09090909090909091,15601427,57205234,5.257595911693419e-06
419,13065,Stockton,GA,0.0,12932.0,32638.285714285714,384.906404533289,828.2209999999999,0,0.0,4977609.623424494,0.5,2488804,4977609,0.0
420,13067,Woodstock,GA,12.0,709389.0,70596.26086956522,662.7146743966089,594.227,65,0.020194302850594134,470122500.155536,0.2,94024500,36163269,1.6915965711337503e-05
421,13069,Wray,GA,0.0,44012.0,37390.307692307695,564.4221967286462,1361.12,1,0.0,24841349.722421177,1.0,24841349,24841349,0.0
422,13071,Sumner,GA,0.0,44322.0,35888.86666666667,479.487481937801,1111.589,1,0.0,21251844.174447216,1.0,21251844,21251844,0.0
423,13073,Thomson,GA,1.0,151932.0,61263.71428571428,665.2130122340461,525.6039999999999,13,0.0019025730397789974,101067143.37474309,0.15384615384615385,15548791,50533571,6.5818918990074505e-06
424,13075,Sparks,GA,0.0,21375.0,39534.8,489.6141165162518,359.928,0,0.0,10465501.740534881,0.5,5232750,10465501,0.0
425,13077,Turin,GA,2.0,119868.0,49806.75,504.6378160505645,965.2949999999998,8,0.0020719054796720176,60489925.734349065,0.375,22683722,20163308,1.6685020188874427e-05
426,13079,Roberta,GA,0.0,37549.0,43685.42857142857,532.2871935089557,600.997,2,0.0,19986851.829067778,0.5,9993425,19986851,0.0
427,13081,Warwick,GA,0.0,29204.0,37829.28571428572,513.6551372798401,890.465,1,0.0,15000784.62912045,1.0,15000784,15000784,0.0
428,13083,Wildwood,GA,0.0,15771.0,47595.2,612.7322235647349,281.05400000000003,0,0.0,9663399.897839434,0.5,4831699,9663399,0.0
429,13085,Marble Hill,GA,3.0,81082.0,55821.833333333336,573.7048563751055,803.273,5,0.0037347203254684273,46517137.1646063,0.8,37213709,11629284,3.699958067141906e-05
430,13087,Whigham,GA,0.0,32799.0,38122.125,492.70918330133964,1245.865,0,0.0,16160368.50310064,0.5,8080184,16160368,0.0
431,13089,Tucker,GA,23.0,823397.0,58858.743589743586,536.482178401843,471.472,73,0.04878338480333933,441737816.24954236,0.3287671232876712,145228871,18405742,2.793306266600437e-05
432,13091,Rhine,GA,0.0,40206.0,41451.666666666664,619.4504740656196,1149.612,2,0.0,24905625.7602823,0.5,12452812,24905625,0.0
433,13093,Vienna,GA,0.0,40998.0,34732.4,482.7032702569666,1103.27,2,0.0,19789868.67399512,0.5,9894934,19789868,0.0
434,13095,Sylvester,GA,2.0,100017.0,41505.28571428572,466.1557769697637,1138.667,6,0.0017564397668501854,46623502.345184855,0.5,23311751,15541167,1.9996600577901758e-05
435,13097,Winston,GA,1.0,206432.0,58258.666666666664,589.1668529891015,405.67499999999995,16,0.002465027423430086,121622891.7962462,0.125,15202861,60811445,4.844210199968997e-06
436,13099,Jakin,GA,0.0,19370.0,28582.285714285714,370.23018745571596,1127.39,0,0.0,7171358.731017218,0.5,3585679,7171358,0.0
437,13101,Stockton,GA,0.0,8964.0,34349.6,478.935267418564,462.90399999999994,0,0.0,4293175.737140008,0.5,2146587,4293175,0.0
438,13103,Springfield,GA,0.0,52362.0,62434.77777777778,570.3147380376344,558.876,2,0.0,29862820.31312661,0.5,14931410,29862820,0.0
439,13105,Franklin Springs,GA,0.0,21361.0,34275.0,453.9507313195133,455.294,1,0.0,9696841.571716124,1.0,9696841,9696841,0.0
440,13107,Wadley,GA,0.0,60624.0,31952.666666666668,443.0822593086408,2141.665,1,0.0,26861418.88832704,1.0,26861418,26861418,0.0
441,13109,Reidsville,GA,0.0,29357.0,41237.125,551.2403358622213,727.241,0,0.0,16182762.53990723,0.5,8091381,16182762,0.0
442,13111,Suches,GA,2.0,37886.0,43528.625,572.2794510705672,728.4910000000001,1,0.0027454011099656683,21681379.28325951,-0.9999999999999996,-21681379,7227126,5.278994879374967e-05
443,13113,Tyrone,GA,1.0,138438.0,76146.625,721.2422461260505,382.948,11,0.0026113205970523415,99847334.06919818,0.18181818181818182,18154060,49923667,7.223450208757711e-06
444,13115,Summerville,GA,2.0,145227.0,40233.0,486.27925159131365,1240.296,10,0.0016125183020827285,70620876.87085171,0.3,21186263,23540292,1.3771543858924305e-05
445,13117,Suwanee,GA,6.0,321111.0,91654.5,813.1894831980173,743.737,29,0.008067367900212037,261124088.13919854,0.2413793103448276,63029952,37303441,1.8685127572708502e-05
446,13119,Toccoa Falls,GA,0.0,53366.0,41028.1,539.4837677160682,733.931,1,0.0,28790090.747935697,1.0,28790090,28790090,0.0
447,13121,Union City,GA,39.0,1025314.0,64160.416666666664,553.4842342825083,748.0069999999996,89,0.05213854950555278,567495134.1891357,0.449438202247191,255053992,14187378,3.80371281383069e-05
448,13123,Talking Rock,GA,3.0,79901.0,44538.57142857143,513.574051275333,1099.875,5,0.002727582679849983,41035080.27095038,0.8,32828064,10258770,3.754646374888925e-05
449,13125,Stapleton,GA,0.0,7594.0,37210.0,551.6036852072519,429.778,0,0.0,4188878.385463871,0.5,2094439,4188878,0.0
450,13127,Waynesville,GA,1.0,67347.0,39153.88888888889,419.39124138057065,566.5240000000001,5,0.0017651502848952557,28244741.933257293,0.4,11297896,14122370,1.484847134987453e-05
451,13129,Talking Rock,GA,1.0,58692.0,43946.444444444445,525.4529059613328,635.7430000000002,3,0.0015729626594394271,30839881.956682544,0.6666666666666666,20559921,15419940,1.7038097185306344e-05
452,13131,Whigham,GA,0.0,52396.0,38383.5,454.922779264293,1150.0810000000001,2,0.0,23836133.942331895,0.5,11918066,23836133,0.0
453,13133,White Plains,GA,1.0,36068.0,43765.0,494.23887390997004,925.474,1,0.0010805273838054878,17826207.7041848,0.0,0,8913103,2.7725407563491182e-05
454,13135,Winder,GA,14.0,859517.0,65648.66666666667,606.6775712827183,1006.8840000000002,77,0.013904282916403474,521449686.0362082,0.19480519480519481,101581107,34763312,1.6288217685048695e-05
455,13137,Toccoa Falls,GA,0.0,55025.0,43706.125,529.5084307364235,567.617,2,0.0,29136201.401271705,0.5,14568100,29136201,0.0
456,13139,Talmo,GA,6.0,274970.0,56669.35,598.109595372084,1092.3190000000002,19,0.00549290088335001,164462195.43946192,0.3684210526315789,60591335,23494599,2.18205622431538e-05
457,13141,White Plains,GA,0.0,40857.0,32341.2,417.3110360844577,858.086,3,0.0,17050077.00130269,0.3333333333333333,5683359,17050077,0.0
458,13143,Waco,GA,0.0,45436.0,43932.166666666664,536.2606920369204,486.248,2,0.0,24365540.803389516,0.5,12182770,24365540,0.0
459,13145,West Point,GA,1.0,41382.0,64947.0,639.2338093314662,693.103,0,0.0014427870027975641,26452773.497754734,0.5,13226386,13226386,2.4165095935430864e-05
460,13147,Lavonia,GA,0.0,44354.0,36790.625,492.82664014522226,708.328,2,0.0,21858832.797001187,0.5,10929416,21858832,0.0
461,13149,Roopville,GA,3.0,82773.0,45513.666666666664,522.2316605949667,863.368,6,0.003474763947702486,43226681.24242718,0.6666666666666666,28817787,10806670,3.62437026566634e-05
462,13151,Stockbridge,GA,1.0,276734.0,55356.545454545456,545.1887081233201,697.736,24,0.0014332068289438986,150872251.95379886,0.08333333333333333,12572687,75436125,3.613578382128687e-06
463,13153,Warner Robins,GA,0.0,140445.0,55218.0,627.4709498286536,905.9060000000001,10,0.0,88125157.54868525,0.1,8812515,88125157,0.0
464,13155,Wray,GA,0.0,24759.0,39818.0,563.7959393891387,885.438,1,0.0,13959023.663335685,1.0,13959023,13959023,0.0
465,13157,Winder,GA,5.0,139224.0,53963.625,577.3654893353702,742.9949999999999,6,0.006729520387082013,80383132.88722758,1.0,80383132,13397188,3.5913348273286214e-05
466,13159,Shady Dale,GA,0.0,53119.0,49576.142857142855,565.0957033934827,930.8330000000001,3,0.0,30017318.668558408,0.3333333333333333,10005772,30017318,0.0
467,13161,Hazlehurst,GA,0.0,20161.0,37344.5,560.0729254277162,678.781,1,0.0,11291630.249548186,1.0,11291630,11291630,0.0
468,13163,Wrens,GA,0.0,15118.0,37525.22222222222,530.2344310961552,834.252,0,0.0,8016084.129311673,0.5,4008042,8016084,0.0
469,13165,Sardis,GA,0.0,10313.0,35001.166666666664,550.0904953376308,724.9,0,0.0,5673083.278416987,0.5,2836541,5673083,0.0
470,13167,Wrightsville,GA,0.0,16794.0,34833.0,477.08304714342347,783.1800000000001,0,0.0,8012132.693726654,0.5,4006066,8012132,0.0
471,13169,Macon,GA,0.0,74276.0,44317.625,536.4863554817302,911.111,6,0.0,39848060.53976099,0.16666666666666666,6641343,39848060,0.0
472,13171,Zebulon,GA,0.0,54799.0,43488.333333333336,509.663620257601,629.923,2,0.0,27929056.726496276,0.5,13964528,27929056,0.0
473,13173,Valdosta,GA,0.0,32694.0,39332.833333333336,490.72322415115485,563.865,1,0.0,16043705.090397857,1.0,16043705,16043705,0.0
474,13175,Wrightsville,GA,0.0,55004.0,36459.0625,521.597073237385,1586.4679999999998,2,0.0,28689925.416349124,0.5,14344962,28689925,0.0
475,13177,Smithville,GA,1.0,71344.0,42217.375,478.73730890481863,1015.963,4,0.0009842878136310082,34155034.56650538,0.5,17077517,17077517,1.4016595649248711e-05
476,13179,Riceboro,GA,0.0,52201.0,37471.25,401.8538488170912,658.71,2,0.0,20977172.76210098,0.5,10488586,20977172,0.0
477,13181,Tignall,GA,0.0,6976.0,33498.5,456.68540490677384,352.431,0,0.0,3185837.384629654,0.5,1592918,3185837,0.0
478,13183,Ludowici,GA,0.0,48696.0,46899.25,524.2508999530833,606.043,2,0.0,25528921.824115343,0.5,12764460,25528921,0.0
479,13185,Valdosta,GA,1.0,91387.0,33438.454545454544,396.3901632078814,841.632,5,0.001188167750275655,36224907.84507866,0.4,14489963,18112453,1.0942475406786523e-05
480,13187,Murrayville,GA,2.0,76562.0,47415.0,559.8382062703126,879.3019999999999,5,0.0022745313896704433,42862332.74846768,0.6000000000000001,25717399,14287444,2.6122619576291112e-05
481,13189,Thomson,GA,0.0,28939.0,42650.166666666664,550.8007383057471,684.728,1,0.0,15939622.565830017,1.0,15939622,15939622,0.0
482,13191,Townsend,GA,0.0,12122.0,25119.8,259.41385169891373,504.18000000000006,0,0.0,3144614.7102942322,0.5,1572307,3144614,0.0
483,13193,Unadilla,GA,0.0,46865.0,33384.72727272727,466.5592138197551,1081.42,2,0.0,21865297.555662822,0.5,10932648,21865297,0.0
484,13195,Winterville,GA,3.0,59808.0,41790.36363636364,514.3211431090796,680.2869999999999,1,0.004409903467213103,30760518.92706783,-2.0,-61521037,7690129,5.016051364365971e-05
485,13197,Preston,GA,0.0,8963.0,38790.25,520.981853315839,581.078,0,0.0,4669560.3512698645,0.5,2334780,4669560,0.0
486,13199,Woodbury,GA,0.0,58440.0,45562.25,510.3842132764535,965.501,2,0.0,29826853.423875943,0.5,14913426,29826853,0.0
487,13201,Iron City,GA,0.0,17342.0,31852.0,418.4784638672407,952.152,0,0.0,7257253.520385688,0.5,3628626,7257253,0.0
488,13205,Sale City,GA,1.0,42602.0,33512.57142857143,406.8837550808724,869.6859999999999,2,0.0011498402871841103,17334061.733955327,1.0,17334061,8667030,2.3473076381390545e-05
489,13207,Yatesville,GA,0.0,79756.0,50250.22222222222,591.6633503648483,913.5150000000001,5,0.0,47188702.17169884,0.2,9437740,47188702,0.0
490,13209,Vidalia,GA,0.0,22575.0,45245.857142857145,613.2700291417826,576.5369999999999,1,0.0,13844570.907875743,1.0,13844570,13844570,0.0
491,13211,Social Circle,GA,0.0,29021.0,53314.333333333336,563.0420167741238,564.138,0,0.0,16340042.368801847,0.5,8170021,16340042,0.0
492,13213,Tennga,GA,1.0,81915.0,37841.857142857145,546.5385641960404,705.6940000000001,6,0.0014170447814491833,44769706.48611865,0.3333333333333333,14923235,22384853,1.2207776353537203e-05
493,13215,Upatoi,GA,1.0,157375.0,55945.0,534.5532505742746,372.597,11,0.0026838648727713858,84125317.80912645,0.18181818181818182,15295512,42062658,6.354249404289119e-06
494,13217,Social Circle,GA,0.0,193343.0,52912.0,547.9762427807988,969.903,14,0.0,105947370.70796798,0.07142857142857142,7567669,105947370,0.0
495,13219,Winder,GA,1.0,121802.0,56354.5,565.4438060669527,430.352,9,0.0023236792207309365,68872186.46656696,0.2222222222222222,15304930,34436093,8.21004581205563e-06
496,13221,Winterville,GA,0.0,24443.0,43822.5,543.0973196585367,736.424,0,0.0,13274927.784413612,0.5,6637463,13274927,0.0
497,13223,Villa Rica,GA,2.0,272371.0,58503.90909090909,595.3067589343316,780.009,23,0.002564072978645118,162144297.23770282,0.13043478260869565,21149256,54048099,7.342925641863488e-06
498,13225,Reynolds,GA,0.0,42203.0,42734.25,508.76979922344515,460.211,3,0.0,21471611.836627055,0.3333333333333333,7157203,21471611,0.0
499,13227,Waleska,GA,2.0,85223.0,53328.90909090909,584.7886151979257,1141.101,5,0.0017526932322379876,49837440.15301282,0.6000000000000001,29902464,16612480,2.346784318787182e-05
500,13229,Waycross,GA,0.0,36180.0,37483.142857142855,510.707478187135,949.1790000000001,2,0.0,18477396.560810544,0.5,9238698,18477396,0.0
501,13231,Zebulon,GA,0.0,34804.0,47686.25,542.9774904383229,375.04200000000003,1,0.0,18897788.57721539,1.0,18897788,18897788,0.0
502,13233,Taylorsville,GA,0.0,49019.0,45184.5,564.5888776524438,610.1999999999999,2,0.0,27675582.193645142,0.5,13837791,27675582,0.0
503,13235,Unadilla,GA,0.0,34136.0,38095.8,547.7473668550433,888.553,2,0.0,18697904.11496376,0.5,9348952,18697904,0.0
504,13237,Madison,GA,0.0,57614.0,49991.0,583.5144111612535,931.6960000000001,4,0.0,33618599.28464446,0.25,8404649,33618599,0.0
505,13239,Morris,GA,0.0,2194.0,14219.0,132.30831121891418,216.57799999999997,0,0.0,290284.4348142977,0.5,145142,290284,0.0
506,13241,Wiley,GA,0.0,22383.0,46600.333333333336,568.9707889737342,527.485,1,0.0,12735273.169599093,1.0,12735273,12735273,0.0
507,13243,Shellman,GA,0.0,8431.0,22876.5,287.9556610939855,705.1560000000001,0,0.0,2427754.178683392,0.5,1213877,2427754,0.0
508,13245,Hephzibah,GA,2.0,206341.0,41004.5,470.96452869666535,395.48299999999995,19,0.00505710738514677,97179291.81579863,0.15789473684210525,15344098,32393097,9.692693163258877e-06
509,13247,Stockbridge,GA,0.0,318475.0,59207.0,560.6846973695332,540.248,30,0.0,178564058.9947621,0.03333333333333333,5952135,178564058,0.0
510,13249,Rupert,GA,0.0,20340.0,34077.0,489.45045165057496,824.7930000000001,0,0.0,9955422.186572695,0.5,4977711,9955422,0.0
511,13251,Rocky Ford,GA,0.0,16504.0,34521.666666666664,452.2402191821054,1064.0620000000001,0,0.0,7463772.577381467,0.5,3731886,7463772,0.0
512,13253,Jakin,GA,0.0,8086.0,34953.25,477.3549844416644,398.764,0,0.0,3859892.4041952984,0.5,1929946,3859892,0.0
513,13255,Williamson,GA,1.0,94723.0,59090.28571428572,621.8492417990366,410.84700000000004,6,0.002433996110474215,58903425.73093014,0.3333333333333333,19634475,29451712,1.0557098064883925e-05
514,13257,Toccoa Falls,GA,0.0,21474.0,42181.666666666664,549.1824087409113,243.60399999999998,1,0.0,11793143.04530233,1.0,11793143,11793143,0.0
515,13259,Richland,GA,1.0,8919.0,22009.5,254.98182672818973,758.843,0,0.0013177956441582778,2274182.9125887244,0.5,1137091,1137091,0.0001121201928467317
516,13261,Smithville,GA,0.0,22870.0,31391.0,382.18124416851515,622.375,1,0.0,8740485.054133942,1.0,8740485,8740485,0.0
517,13263,Woodland,GA,0.0,13561.0,36307.5,424.79296536569393,575.548,0,0.0,5760617.403324176,0.5,2880308,5760617,0.0
518,13265,White Plains,GA,0.0,11705.0,38135.166666666664,393.9674099509316,750.8760000000001,0,0.0,4611388.533475654,0.5,2305694,4611388,0.0
519,13267,Reidsville,GA,0.0,36366.0,31205.0,416.22293235687636,955.2700000000001,0,0.0,15136363.158090165,0.5,7568181,15136363,0.0
520,13269,Rupert,GA,0.0,12378.0,25982.375,395.22366738522715,667.5859999999999,0,0.0,4892078.554894341,0.5,2446039,4892078,0.0
521,13271,Scotland,GA,0.0,15518.0,31492.571428571428,501.0974769398499,606.028,0,0.0,7776030.647152591,0.5,3888015,7776030,0.0
522,13273,Shellman,GA,0.0,23757.0,41201.57142857143,525.6782284553873,828.7000000000002,1,0.0,12488537.673414636,1.0,12488537,12488537,0.0
523,13275,Thomasville,GA,0.0,54338.0,38455.2,460.0749927812076,1060.9379999999999,2,0.0,24999554.957745258,0.5,12499777,24999554,0.0
524,13277,Ty Ty,GA,0.0,39738.0,39750.444444444445,517.5644615828483,756.329,1,0.0,20566976.574379224,1.0,20566976,20566976,0.0
525,13279,Vidalia,GA,0.0,29862.0,34597.5,477.2915574940263,628.227,1,0.0,14252880.489886614,1.0,14252880,14252880,0.0
526,13281,Young Harris,GA,0.0,14884.0,39741.333333333336,497.8326522032296,390.98,0,0.0,7409741.195392869,0.5,3704870,7409741,0.0
527,13283,Vidalia,GA,0.0,26991.0,35159.6,512.1886467505645,743.492,1,0.0,13824483.764444487,1.0,13824483,13824483,0.0
528,13285,West Point,GA,3.0,64899.0,45050.142857142855,500.34914366124985,908.981,3,0.0033003990182413055,32472159.074471455,0.6666666666666666,21648106,8118039,4.622567373919475e-05
529,13287,Sycamore,GA,0.0,7965.0,44600.0,603.971091802899,464.882,0,0.0,4810629.74621009,0.5,2405314,4810629,0.0
530,13289,Macon,GA,0.0,31506.0,33779.5,462.89183652046205,816.7280000000001,1,0.0,14583870.201413678,1.0,14583870,14583870,0.0
531,13291,Young Harris,GA,0.0,25042.0,46154.0,625.197922363968,451.499,1,0.0,15656206.371838488,1.0,15656206,15656206,0.0
532,13293,Yatesville,GA,0.0,31942.0,42866.142857142855,534.1972349075228,571.031,1,0.0,17063328.077416092,1.0,17063328,17063328,0.0
533,13295,Trion,GA,1.0,125031.0,49075.142857142855,606.3777019141604,976.7240000000002,8,0.0010238306829769717,75816010.44802938,0.25,18954002,37908005,7.998016491910006e-06
534,13297,Social Circle,GA,1.0,182763.0,56925.25,577.2805773990996,891.9670000000001,12,0.0011211177095116747,105505530.16719164,0.16666666666666666,17584255,52752765,5.471567002073724e-06
535,13299,Waycross,GA,0.0,35151.0,39264.142857142855,596.4936916221344,886.8589999999999,2,0.0,20967349.754209645,0.5,10483674,20967349,0.0
536,13301,Thomson,GA,0.0,19331.0,34045.5,497.82617068974395,680.8389999999999,1,0.0,9623477.70560344,1.0,9623477,9623477,0.0
537,13303,Wrightsville,GA,0.0,29963.0,38795.9,533.6783161194828,1475.004,0,0.0,15990603.385888064,0.5,7995301,15990603,0.0
538,13305,Screven,GA,0.0,24927.0,42719.0,592.6476908390503,724.7280000000001,1,0.0,14772928.989545006,1.0,14772928,14772928,0.0
539,13307,Weston,GA,0.0,9234.0,26783.833333333332,377.36700490569405,692.39,0,0.0,3484606.923299179,0.5,1742303,3484606,0.0
540,13309,Mc Rae Helena,GA,0.0,11320.0,29328.75,472.01766792259735,471.546,0,0.0,5343240.000883802,0.5,2671620,5343240,0.0
541,13311,Sautee Nacoochee,GA,3.0,60849.0,47468.75,542.4457875676467,794.641,3,0.003775289722025418,33007283.72770373,0.6666666666666666,22004855,8251820,4.930237144406646e-05
542,13313,Varnell,GA,2.0,109427.0,47556.75,576.408382291933,497.577,8,0.004019478392289033,63074640.049059354,0.375,23652990,21024880,1.827702486589233e-05
543,13315,Vienna,GA,0.0,40854.0,36457.142857142855,505.77882030122544,1104.6380000000001,2,0.0,20663087.924586263,0.5,10331543,20663087,0.0
544,13317,Washington,GA,0.0,15015.0,35468.2,461.3596066909399,908.589,0,0.0,6927314.494464463,0.5,3463657,6927314,0.0
545,13319,Toomsboro,GA,0.0,63824.0,35762.4,533.264162523304,1236.593,5,0.0,34035051.90888736,0.2,6807010,34035051,0.0
546,13321,Warwick,GA,1.0,66006.0,37935.92307692308,512.3219636488004,1273.181,3,0.0007854342783940382,33816323.53260272,0.6666666666666666,22544215,16908161,1.5150137866254583e-05
547,15001,Waikoloa,HI,6.0,147184.0,51363.53571428572,525.2119728129098,3397.3729999999996,9,0.0017660704314774976,77302799.00649533,0.7777777777777779,60124399,11043257,4.076530057614958e-05
548,15003,Waipahu,HI,15.0,741808.0,65363.77142857143,486.15281596740874,582.5229999999999,66,0.025750056220956087,360632048.10715157,0.24242424242424243,87425951,22539503,2.0220865776589092e-05
549,15005,Kalaupapa,HI,0.0,81.0,61750.0,727.820642500856,11.991,0,0.0,58953.47204256934,0.5,29476,58953,0.0
550,15007,Waimea,HI,2.0,53340.0,63285.75,608.263244404721,571.8230000000001,2,0.0034975857914074805,32444761.45654782,0.5000000000000002,16222380,10814920,3.749531308586427e-05
551,15009,Wailuku,HI,3.0,122653.0,62340.142857142855,566.0149551694619,1057.8300000000002,8,0.002835994441450894,69423432.29640001,0.5,34711716,17355858,2.445924681825964e-05
552,16001,Star,ID,21.0,336649.0,60054.82352941176,606.4030268856028,1266.0860000000002,30,0.016586550992586598,204144972.59801129,0.7333333333333332,149706313,9279316,6.237951100404278e-05
553,16003,Pollock,ID,3.0,8540.0,39465.166666666664,426.9797811112001,1586.691,0,0.001890727306072827,3646407.330689649,0.5,1823203,911601,0.000351288056206089
554,16005,Swanlake,ID,2.0,59062.0,39061.9,446.62385587891856,1146.8980000000001,4,0.0017438342380926637,26378498.175920688,0.75,19783873,8792832,3.386272053096746e-05
555,16007,Saint Charles,ID,0.0,6564.0,48330.1,574.7519011932297,1248.126,0,0.0,3772671.47943236,0.5,1886335,3772671,0.0
556,16009,Worley,ID,0.0,9651.0,39215.0,498.4111132469118,1103.968,0,0.0,4810165.653945945,0.5,2405082,4810165,0.0
557,16011,Springfield,ID,2.0,80116.0,52304.692307692305,608.555755598195,2534.763,4,0.000789028402260882,48755052.91550499,0.75,36566289,16251684,2.4963802486394726e-05
558,16013,Sun Valley,ID,4.0,15636.0,42655.57142857143,389.60624373093754,1783.021,0,0.002243383560821774,6091883.2269769395,0.5,3045941,1218376,0.00025581990278843696
559,16015,Sweet,ID,1.0,15947.0,35619.5,296.0133183328801,1671.665,1,0.0005982059802651848,4720524.387454439,0.0,0,2360262,6.270771932024833e-05
560,16017,Spirit Lake,ID,5.0,39505.0,43434.61111111111,464.54275364588295,1690.226,1,0.002958184290148181,18351761.482780606,-4.000000000000002,-73407045,3058626,0.00012656625743576763
561,16019,Wayan,ID,2.0,91721.0,52197.153846153844,653.8729058297255,1999.4,6,0.001000300090027008,59973876.79560825,0.5,29986938,19991292,2.180525724752238e-05
562,16021,Porthill,ID,1.0,8351.0,30123.5,380.5141046491718,1013.47,0,0.0009867090293743277,3177673.287925234,0.5,1588836,1588836,0.00011974613818704346
563,16023,Moore,ID,0.0,2123.0,52867.666666666664,699.4522120838983,1916.48,0,0.0,1484937.046254116,0.5,742468,1484937,0.0
564,16025,Fairfield,ID,0.0,545.0,18541.5,191.22653937703484,966.779,0,0.0,104218.46396048399,0.5,52109,104218,0.0
565,16027,Wilder,ID,3.0,163685.0,48798.46153846154,527.582526181582,953.9330000000001,13,0.003144874954530349,86357345.79803225,0.3076923076923077,26571491,21589336,1.832788587836393e-05
566,16029,Wayan,ID,0.0,4796.0,51211.75,791.0653433126091,1243.6779999999999,0,0.0,3793949.3865272733,0.5,1896974,3793949,0.0
567,16031,Oakley,ID,0.0,28180.0,49169.666666666664,670.7837712856399,3306.8469999999998,1,0.0,18902686.67482933,1.0,18902686,18902686,0.0
568,16033,Spencer,ID,0.0,870.0,35607.0,393.8792235377496,588.706,0,0.0,342674.92447784217,0.5,171337,342674,0.0
569,16035,Weippe,ID,2.0,8489.0,39994.5,584.3999347570327,714.9979999999998,0,0.002797210621568173,4960971.046152451,0.5,2480485,1653657,0.00023559901048415596
570,16037,Stanley,ID,1.0,4111.0,23976.714285714286,295.2296188523156,6598.717000000001,0,0.00015154461086905227,1213688.9631018694,0.5,606844,606844,0.00024324981756263683
571,16039,Mountain Home AFB,ID,1.0,31533.0,43315.25,498.10520426391275,3660.4169999999995,2,0.00027319291763752603,15706751.40605396,1.0,15706751,7853375,3.171280880347572e-05
572,16041,Weston,ID,0.0,9717.0,57503.28571428572,744.0568131212376,839.832,0,0.0,7230000.053099066,0.5,3615000,7230000,0.0
573,16043,Teton,ID,0.0,32409.0,42724.666666666664,490.82556203722703,1528.387,2,0.0,15907165.640064491,0.5,7953582,15907165,0.0
574,16045,Sweet,ID,0.0,51281.0,43085.875,351.3253537294917,1039.738,4,0.0,18016315.464602064,0.25,4504078,18016315,0.0
575,16047,Wendell,ID,1.0,32911.0,68451.0,472.312591434757,1414.6190000000001,1,0.0007069041204734277,15544279.696709288,0.0,0,7772139,3.0384977667041416e-05
576,16049,White Bird,ID,1.0,14893.0,38342.0,493.1569098472663,7273.248999999998,0,0.00013749013680131126,7344585.858355338,0.5,3672292,3672292,6.714563889075404e-05
577,16051,Terreton,ID,2.0,59851.0,49375.3,652.296571360365,1264.536,4,0.0015816077992243795,39040602.092489205,0.75,29280451,13013534,3.341631718768275e-05
578,16053,Twin Falls,ID,3.0,54931.0,49832.8,628.030328054683,906.4810000000001,5,0.0033095012471303863,34498333.95037179,0.8,27598667,8624583,5.461397025359087e-05
579,16055,Worley,ID,9.0,116966.0,55332.0,638.3994486126279,1802.243,8,0.004993777198746229,74671029.90642464,0.75,56003272,7467102,7.694543713557786e-05
580,16057,Viola,ID,4.0,27767.0,48531.769230769234,562.5786459236407,1142.091,2,0.0035023478864643887,15621121.261361731,-0.5,-7810560,3124224,0.00014405589368675045
581,16059,Tendoy,ID,2.0,8053.0,22933.545454545456,289.9881234321343,6519.557000000001,0,0.00030676930963254094,2335274.3579989774,0.5,1167637,778424,0.0002483546504408295
582,16061,Winchester,ID,0.0,10646.0,44965.875,626.0870994323383,1186.1349999999998,0,0.0,6665323.260556674,0.5,3332661,6665323,0.0
583,16063,Shoshone,ID,0.0,23827.0,45470.142857142855,544.7148547076567,1929.1940000000002,1,0.0,12978920.843119336,1.0,12978920,12978920,0.0
584,16065,Tetonia,ID,1.0,34630.0,46738.11111111111,572.9121361520238,805.565,2,0.0012413647564132005,19839947.274944585,1.0,19839947,9919973,2.887669650591972e-05
585,16067,Paul,ID,0.0,25336.0,48999.25,642.5906692586462,802.5809999999999,1,0.0,16280677.196337061,1.0,16280677,16280677,0.0
586,16069,Winchester,ID,1.0,33027.0,48582.4,631.08071141854,1230.1609999999998,2,0.0008129017258716543,20842702.65602012,1.0,20842702,10421351,3.0278257183516515e-05
587,16071,Malta,ID,0.0,3728.0,30988.666666666668,464.9859561895583,2235.34,0,0.0,1733467.6446746732,0.5,866733,1733467,0.0
588,16073,Rogerson,ID,0.0,9653.0,37474.5,504.7962269968217,4153.611,0,0.0,4872797.97920032,0.5,2436398,4872797,0.0
589,16075,Payette,ID,0.0,35329.0,47934.4,558.8781568019149,667.638,1,0.0,19744606.40165485,1.0,19744606,19744606,0.0
590,16077,Rockland,ID,0.0,17194.0,49104.0,621.2953753736875,1280.042,1,0.0,10682552.684175184,1.0,10682552,10682552,0.0
591,16079,Wallace,ID,3.0,15596.0,37730.2,504.74497110912813,2072.8259999999996,0,0.0014472994838930044,7872002.569417962,0.5,3936001,1968000,0.00019235701461913312
592,16081,Victor,ID,3.0,7794.0,45300.6,504.07329299538486,534.7040000000001,0,0.005610580807325173,3928747.2456060294,0.5,1964373,982186,0.00038491147036181676
